,pos,chrom,region
5,215672989,2,2_215672902_215673001
6,215673001,2,2_215672902_215673001
0,47664497,11,11_47664495_47664580
1,47664508,11,11_47664495_47664580
2,47664550,11,11_47664495_47664580
3,47664556,11,11_47664495_47664580
4,47664580,11,11_47664495_47664580
0,213402414,2,2_213402412_213402511
1,213402426,2,2_213402412_213402511
2,213402433,2,2_213402412_213402511
3,213402436,2,2_213402412_213402511
4,213402445,2,2_213402412_213402511
5,213402503,2,2_213402412_213402511
6,213402511,2,2_213402412_213402511
0,47787722,11,11_47787720_47787821
1,47787771,11,11_47787720_47787821
2,47787780,11,11_47787720_47787821
3,47787790,11,11_47787720_47787821
4,47787821,11,11_47787720_47787821
0,66520275,9,9_66520273_66520370
1,66520295,9,9_66520273_66520370
2,66520301,9,9_66520273_66520370
3,66520314,9,9_66520273_66520370
4,66520317,9,9_66520273_66520370
5,66520328,9,9_66520273_66520370
6,66520336,9,9_66520273_66520370
7,66520370,9,9_66520273_66520370
0,66493364,9,9_66493362_66493448
1,66493372,9,9_66493362_66493448
2,66493375,9,9_66493362_66493448
3,66493388,9,9_66493362_66493448
4,66493396,9,9_66493362_66493448
5,66493406,9,9_66493362_66493448
6,66493408,9,9_66493362_66493448
7,66493434,9,9_66493362_66493448
8,66493448,9,9_66493362_66493448
0,179345275,2,2_179345273_179345371
1,179345278,2,2_179345273_179345371
2,179345291,2,2_179345273_179345371
3,179345298,2,2_179345273_179345371
4,179345304,2,2_179345273_179345371
5,179345306,2,2_179345273_179345371
6,179345318,2,2_179345273_179345371
7,179345322,2,2_179345273_179345371
8,179345324,2,2_179345273_179345371
9,179345328,2,2_179345273_179345371
10,179345339,2,2_179345273_179345371
11,179345345,2,2_179345273_179345371
12,179345347,2,2_179345273_179345371
13,179345351,2,2_179345273_179345371
14,179345354,2,2_179345273_179345371
15,179345357,2,2_179345273_179345371
16,179345360,2,2_179345273_179345371
17,179345371,2,2_179345273_179345371
0,7850914,5,5_7850912_7850998
1,7850922,5,5_7850912_7850998
2,7850930,5,5_7850912_7850998
3,7850938,5,5_7850912_7850998
4,7850946,5,5_7850912_7850998
5,7850958,5,5_7850912_7850998
6,7850965,5,5_7850912_7850998
7,7850967,5,5_7850912_7850998
8,7850976,5,5_7850912_7850998
9,7850978,5,5_7850912_7850998
10,7850989,5,5_7850912_7850998
11,7850991,5,5_7850912_7850998
12,7850994,5,5_7850912_7850998
13,7850998,5,5_7850912_7850998
0,175653326,2,2_175653324_175653391
1,175653332,2,2_175653324_175653391
2,175653338,2,2_175653324_175653391
3,175653362,2,2_175653324_175653391
4,175653391,2,2_175653324_175653391
0,174828299,2,2_174828297_174828396
1,174828331,2,2_174828297_174828396
2,174828338,2,2_174828297_174828396
3,174828356,2,2_174828297_174828396
4,174828371,2,2_174828297_174828396
5,174828376,2,2_174828297_174828396
6,174828380,2,2_174828297_174828396
7,174828385,2,2_174828297_174828396
8,174828394,2,2_174828297_174828396
9,174828396,2,2_174828297_174828396
0,57250174,11,11_57250172_57250271
1,57250204,11,11_57250172_57250271
2,57250240,11,11_57250172_57250271
3,57250250,11,11_57250172_57250271
4,57250264,11,11_57250172_57250271
5,57250271,11,11_57250172_57250271
0,57425124,11,11_57425122_57425221
1,57425128,11,11_57425122_57425221
2,57425136,11,11_57425122_57425221
3,57425146,11,11_57425122_57425221
4,57425152,11,11_57425122_57425221
5,57425161,11,11_57425122_57425221
6,57425188,11,11_57425122_57425221
7,57425190,11,11_57425122_57425221
8,57425192,11,11_57425122_57425221
9,57425196,11,11_57425122_57425221
10,57425198,11,11_57425122_57425221
11,57425213,11,11_57425122_57425221
12,57425221,11,11_57425122_57425221
0,165697995,2,2_165697993_165698091
1,165698022,2,2_165697993_165698091
2,165698029,2,2_165697993_165698091
3,165698044,2,2_165697993_165698091
4,165698047,2,2_165697993_165698091
5,165698070,2,2_165697993_165698091
6,165698076,2,2_165697993_165698091
7,165698080,2,2_165697993_165698091
8,165698084,2,2_165697993_165698091
9,165698091,2,2_165697993_165698091
0,164593290,2,2_164593288_164593356
1,164593319,2,2_164593288_164593356
2,164593332,2,2_164593288_164593356
3,164593334,2,2_164593288_164593356
4,164593338,2,2_164593288_164593356
5,164593356,2,2_164593288_164593356
0,104152836,8,8_104152834_104152935
1,104152840,8,8_104152834_104152935
2,104152844,8,8_104152834_104152935
3,104152858,8,8_104152834_104152935
4,104152867,8,8_104152834_104152935
5,104152887,8,8_104152834_104152935
6,104152897,8,8_104152834_104152935
7,104152922,8,8_104152834_104152935
8,104152935,8,8_104152834_104152935
0,104511989,8,8_104511987_104512087
1,104511993,8,8_104511987_104512087
2,104511999,8,8_104511987_104512087
3,104512017,8,8_104511987_104512087
4,104512019,8,8_104511987_104512087
5,104512023,8,8_104511987_104512087
6,104512032,8,8_104511987_104512087
7,104512039,8,8_104511987_104512087
8,104512043,8,8_104511987_104512087
9,104512045,8,8_104511987_104512087
10,104512050,8,8_104511987_104512087
11,104512054,8,8_104511987_104512087
12,104512056,8,8_104511987_104512087
13,104512063,8,8_104511987_104512087
14,104512076,8,8_104511987_104512087
15,104512087,8,8_104511987_104512087
0,105236040,8,8_105236038_105236138
1,105236071,8,8_105236038_105236138
2,105236090,8,8_105236038_105236138
3,105236109,8,8_105236038_105236138
4,105236138,8,8_105236038_105236138
0,1211434,17,17_1211432_1211526
1,1211445,17,17_1211432_1211526
2,1211454,17,17_1211432_1211526
3,1211480,17,17_1211432_1211526
4,1211491,17,17_1211432_1211526
5,1211500,17,17_1211432_1211526
6,1211526,17,17_1211432_1211526
0,247170974,1,1_247170972_247171072
1,247170994,1,1_247170972_247171072
2,247171009,1,1_247170972_247171072
3,247171013,1,1_247170972_247171072
4,247171021,1,1_247170972_247171072
5,247171027,1,1_247170972_247171072
6,247171032,1,1_247170972_247171072
7,247171045,1,1_247170972_247171072
8,247171047,1,1_247170972_247171072
9,247171052,1,1_247170972_247171072
10,247171065,1,1_247170972_247171072
11,247171072,1,1_247170972_247171072
0,5973820,17,17_5973818_5973916
1,5973824,17,17_5973818_5973916
2,5973826,17,17_5973818_5973916
3,5973834,17,17_5973818_5973916
4,5973841,17,17_5973818_5973916
5,5973843,17,17_5973818_5973916
6,5973847,17,17_5973818_5973916
7,5973851,17,17_5973818_5973916
8,5973857,17,17_5973818_5973916
9,5973861,17,17_5973818_5973916
10,5973865,17,17_5973818_5973916
11,5973868,17,17_5973818_5973916
12,5973884,17,17_5973818_5973916
13,5973893,17,17_5973818_5973916
14,5973903,17,17_5973818_5973916
15,5973909,17,17_5973818_5973916
16,5973912,17,17_5973818_5973916
17,5973916,17,17_5973818_5973916
0,117778488,8,8_117778486_117778584
1,117778490,8,8_117778486_117778584
2,117778501,8,8_117778486_117778584
3,117778512,8,8_117778486_117778584
4,117778527,8,8_117778486_117778584
5,117778543,8,8_117778486_117778584
6,117778558,8,8_117778486_117778584
7,117778566,8,8_117778486_117778584
8,117778572,8,8_117778486_117778584
9,117778576,8,8_117778486_117778584
10,117778582,8,8_117778486_117778584
11,117778584,8,8_117778486_117778584
0,45436945,9,9_45436943_45437042
1,45436947,9,9_45436943_45437042
2,45436950,9,9_45436943_45437042
3,45437037,9,9_45436943_45437042
4,45437042,9,9_45436943_45437042
0,129263250,9,9_129263248_129263334
1,129263252,9,9_129263248_129263334
2,129263259,9,9_129263248_129263334
3,129263305,9,9_129263248_129263334
4,129263318,9,9_129263248_129263334
5,129263334,9,9_129263248_129263334
0,45356867,9,9_45356865_45356955
1,45356879,9,9_45356865_45356955
2,45356881,9,9_45356865_45356955
3,45356885,9,9_45356865_45356955
4,45356891,9,9_45356865_45356955
5,45356929,9,9_45356865_45356955
6,45356944,9,9_45356865_45356955
7,45356952,9,9_45356865_45356955
8,45356955,9,9_45356865_45356955
0,16616800,5,5_16616798_16616900
1,16616805,5,5_16616798_16616900
2,16616828,5,5_16616798_16616900
3,16616831,5,5_16616798_16616900
4,16616834,5,5_16616798_16616900
5,16616836,5,5_16616798_16616900
6,16616856,5,5_16616798_16616900
7,16616864,5,5_16616798_16616900
8,16616880,5,5_16616798_16616900
9,16616882,5,5_16616798_16616900
10,16616886,5,5_16616798_16616900
11,16616889,5,5_16616798_16616900
12,16616893,5,5_16616798_16616900
13,16616898,5,5_16616798_16616900
14,16616900,5,5_16616798_16616900
0,7217969,17,17_7217967_7218065
1,7218010,17,17_7217967_7218065
2,7218030,17,17_7217967_7218065
3,7218050,17,17_7217967_7218065
4,7218052,17,17_7217967_7218065
5,7218065,17,17_7217967_7218065
0,101924959,2,2_101924957_101925059
1,101924966,2,2_101924957_101925059
2,101924972,2,2_101924957_101925059
3,101924987,2,2_101924957_101925059
4,101924994,2,2_101924957_101925059
5,101925008,2,2_101924957_101925059
6,101925011,2,2_101924957_101925059
7,101925013,2,2_101924957_101925059
8,101925020,2,2_101924957_101925059
9,101925023,2,2_101924957_101925059
10,101925032,2,2_101924957_101925059
11,101925034,2,2_101924957_101925059
12,101925037,2,2_101924957_101925059
13,101925040,2,2_101924957_101925059
14,101925045,2,2_101924957_101925059
15,101925059,2,2_101924957_101925059
0,32907281,17,17_32907279_32907344
1,32907290,17,17_32907279_32907344
2,32907292,17,17_32907279_32907344
3,32907310,17,17_32907279_32907344
4,32907313,17,17_32907279_32907344
5,32907317,17,17_32907279_32907344
6,32907336,17,17_32907279_32907344
7,32907344,17,17_32907279_32907344
0,32906710,17,17_32906708_32906800
1,32906734,17,17_32906708_32906800
2,32906748,17,17_32906708_32906800
3,32906778,17,17_32906708_32906800
4,32906784,17,17_32906708_32906800
5,32906800,17,17_32906708_32906800
0,29338510,2,2_29338508_29338602
1,29338520,2,2_29338508_29338602
2,29338538,2,2_29338508_29338602
3,29338544,2,2_29338508_29338602
4,29338546,2,2_29338508_29338602
5,29338548,2,2_29338508_29338602
6,29338559,2,2_29338508_29338602
7,29338564,2,2_29338508_29338602
8,29338566,2,2_29338508_29338602
9,29338575,2,2_29338508_29338602
10,29338578,2,2_29338508_29338602
11,29338581,2,2_29338508_29338602
12,29338593,2,2_29338508_29338602
13,29338602,2,2_29338508_29338602
0,28616605,2,2_28616603_28616704
1,28616622,2,2_28616603_28616704
2,28616627,2,2_28616603_28616704
3,28616638,2,2_28616603_28616704
4,28616649,2,2_28616603_28616704
5,28616653,2,2_28616603_28616704
6,28616656,2,2_28616603_28616704
7,28616671,2,2_28616603_28616704
8,28616674,2,2_28616603_28616704
9,28616677,2,2_28616603_28616704
10,28616680,2,2_28616603_28616704
11,28616697,2,2_28616603_28616704
12,28616704,2,2_28616603_28616704
0,39515898,9,9_39515896_39515957
1,39515918,9,9_39515896_39515957
2,39515942,9,9_39515896_39515957
3,39515950,9,9_39515896_39515957
4,39515957,9,9_39515896_39515957
0,22022429,13,13_22022427_22022526
1,22022437,13,13_22022427_22022526
2,22022442,13,13_22022427_22022526
3,22022446,13,13_22022427_22022526
4,22022474,13,13_22022427_22022526
5,22022478,13,13_22022427_22022526
6,22022486,13,13_22022427_22022526
7,22022491,13,13_22022427_22022526
8,22022495,13,13_22022427_22022526
9,22022522,13,13_22022427_22022526
10,22022526,13,13_22022427_22022526
0,21714533,13,13_21714531_21714632
1,21714535,13,13_21714531_21714632
2,21714539,13,13_21714531_21714632
3,21714549,13,13_21714531_21714632
4,21714559,13,13_21714531_21714632
5,21714565,13,13_21714531_21714632
6,21714572,13,13_21714531_21714632
7,21714578,13,13_21714531_21714632
8,21714580,13,13_21714531_21714632
9,21714585,13,13_21714531_21714632
10,21714590,13,13_21714531_21714632
11,21714599,13,13_21714531_21714632
12,21714603,13,13_21714531_21714632
13,21714611,13,13_21714531_21714632
14,21714617,13,13_21714531_21714632
15,21714627,13,13_21714531_21714632
16,21714632,13,13_21714531_21714632
0,58859157,19,19_58859155_58859241
1,58859160,19,19_58859155_58859241
2,58859163,19,19_58859155_58859241
3,58859166,19,19_58859155_58859241
4,58859173,19,19_58859155_58859241
5,58859177,19,19_58859155_58859241
6,58859193,19,19_58859155_58859241
7,58859201,19,19_58859155_58859241
8,58859203,19,19_58859155_58859241
9,58859210,19,19_58859155_58859241
10,58859222,19,19_58859155_58859241
11,58859241,19,19_58859155_58859241
0,58858949,19,19_58858947_58859041
1,58858954,19,19_58858947_58859041
2,58858963,19,19_58858947_58859041
3,58858975,19,19_58858947_58859041
4,58858978,19,19_58858947_58859041
5,58858982,19,19_58858947_58859041
6,58859012,19,19_58858947_58859041
7,58859017,19,19_58858947_58859041
8,58859021,19,19_58858947_58859041
9,58859029,19,19_58858947_58859041
10,58859041,19,19_58858947_58859041
0,19918828,13,13_19918826_19918912
1,19918833,13,13_19918826_19918912
2,19918838,13,13_19918826_19918912
3,19918857,13,13_19918826_19918912
4,19918878,13,13_19918826_19918912
5,19918881,13,13_19918826_19918912
6,19918885,13,13_19918826_19918912
7,19918887,13,13_19918826_19918912
8,19918899,13,13_19918826_19918912
9,19918912,13,13_19918826_19918912
0,58859053,19,19_58859051_58859142
1,58859087,19,19_58859051_58859142
2,58859089,19,19_58859051_58859142
3,58859093,19,19_58859051_58859142
4,58859095,19,19_58859051_58859142
5,58859101,19,19_58859051_58859142
6,58859112,19,19_58859051_58859142
7,58859142,19,19_58859051_58859142
0,149412207,7,7_149412205_149412295
1,149412215,7,7_149412205_149412295
2,149412237,7,7_149412205_149412295
3,149412245,7,7_149412205_149412295
4,149412251,7,7_149412205_149412295
5,149412290,7,7_149412205_149412295
6,149412295,7,7_149412205_149412295
0,58666115,19,19_58666113_58666209
1,58666122,19,19_58666113_58666209
2,58666127,19,19_58666113_58666209
3,58666131,19,19_58666113_58666209
4,58666141,19,19_58666113_58666209
5,58666148,19,19_58666113_58666209
6,58666150,19,19_58666113_58666209
7,58666157,19,19_58666113_58666209
8,58666187,19,19_58666113_58666209
9,58666196,19,19_58666113_58666209
10,58666209,19,19_58666113_58666209
0,49231036,17,17_49231034_49231128
1,49231070,17,17_49231034_49231128
2,49231072,17,17_49231034_49231128
3,49231125,17,17_49231034_49231128
4,49231128,17,17_49231034_49231128
0,54857693,17,17_54857691_54857790
1,54857697,17,17_54857691_54857790
2,54857718,17,17_54857691_54857790
3,54857721,17,17_54857691_54857790
4,54857723,17,17_54857691_54857790
5,54857725,17,17_54857691_54857790
6,54857729,17,17_54857691_54857790
7,54857735,17,17_54857691_54857790
8,54857738,17,17_54857691_54857790
9,54857763,17,17_54857691_54857790
10,54857767,17,17_54857691_54857790
11,54857775,17,17_54857691_54857790
12,54857784,17,17_54857691_54857790
13,54857786,17,17_54857691_54857790
14,54857790,17,17_54857691_54857790
0,178323216,5,5_178323214_178323304
1,178323219,5,5_178323214_178323304
2,178323235,5,5_178323214_178323304
3,178323238,5,5_178323214_178323304
4,178323257,5,5_178323214_178323304
5,178323265,5,5_178323214_178323304
6,178323279,5,5_178323214_178323304
7,178323292,5,5_178323214_178323304
8,178323295,5,5_178323214_178323304
9,178323304,5,5_178323214_178323304
0,58661646,19,19_58661644_58661738
1,58661666,19,19_58661644_58661738
2,58661670,19,19_58661644_58661738
3,58661682,19,19_58661644_58661738
4,58661689,19,19_58661644_58661738
5,58661738,19,19_58661644_58661738
0,141467566,8,8_141467564_141467666
1,141467576,8,8_141467564_141467666
2,141467581,8,8_141467564_141467666
3,141467587,8,8_141467564_141467666
4,141467593,8,8_141467564_141467666
5,141467606,8,8_141467564_141467666
6,141467613,8,8_141467564_141467666
7,141467617,8,8_141467564_141467666
8,141467632,8,8_141467564_141467666
9,141467636,8,8_141467564_141467666
10,141467646,8,8_141467564_141467666
11,141467648,8,8_141467564_141467666
12,141467653,8,8_141467564_141467666
13,141467655,8,8_141467564_141467666
14,141467658,8,8_141467564_141467666
15,141467666,8,8_141467564_141467666
0,58666322,19,19_58666320_58666407
1,58666342,19,19_58666320_58666407
2,58666348,19,19_58666320_58666407
3,58666355,19,19_58666320_58666407
4,58666360,19,19_58666320_58666407
5,58666365,19,19_58666320_58666407
6,58666371,19,19_58666320_58666407
7,58666391,19,19_58666320_58666407
8,58666397,19,19_58666320_58666407
9,58666407,19,19_58666320_58666407
0,58666216,19,19_58666214_58666316
1,58666229,19,19_58666214_58666316
2,58666249,19,19_58666214_58666316
3,58666255,19,19_58666214_58666316
4,58666257,19,19_58666214_58666316
5,58666276,19,19_58666214_58666316
6,58666289,19,19_58666214_58666316
7,58666299,19,19_58666214_58666316
8,58666302,19,19_58666214_58666316
9,58666308,19,19_58666214_58666316
10,58666314,19,19_58666214_58666316
11,58666316,19,19_58666214_58666316
0,66016155,17,17_66016153_66016255
1,66016157,17,17_66016153_66016255
2,66016163,17,17_66016153_66016255
3,66016165,17,17_66016153_66016255
4,66016168,17,17_66016153_66016255
5,66016191,17,17_66016153_66016255
6,66016200,17,17_66016153_66016255
7,66016203,17,17_66016153_66016255
8,66016206,17,17_66016153_66016255
9,66016209,17,17_66016153_66016255
10,66016211,17,17_66016153_66016255
11,66016213,17,17_66016153_66016255
12,66016219,17,17_66016153_66016255
13,66016229,17,17_66016153_66016255
14,66016238,17,17_66016153_66016255
15,66016242,17,17_66016153_66016255
16,66016255,17,17_66016153_66016255
0,66193180,17,17_66193178_66193271
1,66193186,17,17_66193178_66193271
2,66193195,17,17_66193178_66193271
3,66193207,17,17_66193178_66193271
4,66193221,17,17_66193178_66193271
5,66193255,17,17_66193178_66193271
6,66193257,17,17_66193178_66193271
7,66193261,17,17_66193178_66193271
8,66193267,17,17_66193178_66193271
9,66193271,17,17_66193178_66193271
0,131710668,9,9_131710666_131710764
1,131710701,9,9_131710666_131710764
2,131710719,9,9_131710666_131710764
3,131710749,9,9_131710666_131710764
4,131710757,9,9_131710666_131710764
5,131710764,9,9_131710666_131710764
0,178929149,5,5_178929147_178929228
1,178929159,5,5_178929147_178929228
2,178929173,5,5_178929147_178929228
3,178929196,5,5_178929147_178929228
4,178929228,5,5_178929147_178929228
0,71187977,17,17_71187975_71188066
1,71187984,17,17_71187975_71188066
2,71188003,17,17_71187975_71188066
3,71188058,17,17_71187975_71188066
4,71188066,17,17_71187975_71188066
0,71308553,17,17_71308551_71308652
1,71308585,17,17_71308551_71308652
2,71308609,17,17_71308551_71308652
3,71308621,17,17_71308551_71308652
4,71308643,17,17_71308551_71308652
5,71308652,17,17_71308551_71308652
0,148396863,7,7_148396861_148396958
1,148396867,7,7_148396861_148396958
2,148396874,7,7_148396861_148396958
3,148396879,7,7_148396861_148396958
4,148396888,7,7_148396861_148396958
5,148396893,7,7_148396861_148396958
6,148396899,7,7_148396861_148396958
7,148396902,7,7_148396861_148396958
8,148396904,7,7_148396861_148396958
9,148396910,7,7_148396861_148396958
10,148396919,7,7_148396861_148396958
11,148396925,7,7_148396861_148396958
