chrom,start,end,region,panel
chr2,232486449,232486450,chr2_232486429_232486477,TSMA_panel
chr2,232486452,232486453,chr2_232486429_232486477,TSMA_panel
chr2,232486461,232486462,chr2_232486429_232486477,TSMA_panel
chr2,232486477,232486478,chr2_232486429_232486477,TSMA_panel
chr2,238583429,238583430,chr2_238583427_238583514,TSMA_panel
chr2,238583438,238583439,chr2_238583427_238583514,TSMA_panel
chr2,238583504,238583505,chr2_238583427_238583514,TSMA_panel
chr2,238583510,238583511,chr2_238583427_238583514,TSMA_panel
chr2,238583514,238583515,chr2_238583427_238583514,TSMA_panel
chr2,241395288,241395289,chr2_241395286_241395386,TSMA_panel
chr2,241395313,241395314,chr2_241395286_241395386,TSMA_panel
chr2,241395317,241395318,chr2_241395286_241395386,TSMA_panel
chr2,241395331,241395332,chr2_241395286_241395386,TSMA_panel
chr2,241395346,241395347,chr2_241395286_241395386,TSMA_panel
chr2,241395351,241395352,chr2_241395286_241395386,TSMA_panel
chr2,241395365,241395366,chr2_241395286_241395386,TSMA_panel
chr2,241395382,241395383,chr2_241395286_241395386,TSMA_panel
chr2,241395386,241395387,chr2_241395286_241395386,TSMA_panel
chr2,31805728,31805729,chr2_31805726_31805822,TSMA_panel
chr2,31805742,31805743,chr2_31805726_31805822,TSMA_panel
chr2,31805762,31805763,chr2_31805726_31805822,TSMA_panel
chr2,31805766,31805767,chr2_31805726_31805822,TSMA_panel
chr2,31805776,31805777,chr2_31805726_31805822,TSMA_panel
chr2,31805778,31805779,chr2_31805726_31805822,TSMA_panel
chr2,31805785,31805786,chr2_31805726_31805822,TSMA_panel
chr2,31805787,31805788,chr2_31805726_31805822,TSMA_panel
chr2,31805817,31805818,chr2_31805726_31805822,TSMA_panel
chr2,31805820,31805821,chr2_31805726_31805822,TSMA_panel
chr2,31805822,31805823,chr2_31805726_31805822,TSMA_panel
chr2,38953391,38953392,chr2_38953389_38953469,TSMA_panel
chr2,38953399,38953400,chr2_38953389_38953469,TSMA_panel
chr2,38953407,38953408,chr2_38953389_38953469,TSMA_panel
chr2,38953429,38953430,chr2_38953389_38953469,TSMA_panel
chr2,38953437,38953438,chr2_38953389_38953469,TSMA_panel
chr2,38953454,38953455,chr2_38953389_38953469,TSMA_panel
chr2,38953461,38953462,chr2_38953389_38953469,TSMA_panel
chr2,38953469,38953470,chr2_38953389_38953469,TSMA_panel
chr2,43038623,43038624,chr2_43038621_43038703,TSMA_panel
chr2,43038664,43038665,chr2_43038621_43038703,TSMA_panel
chr2,43038670,43038671,chr2_43038621_43038703,TSMA_panel
chr2,43038701,43038702,chr2_43038621_43038703,TSMA_panel
chr2,43038703,43038704,chr2_43038621_43038703,TSMA_panel
chr2,65087329,65087330,chr2_65087327_65087419,TSMA_panel
chr2,65087369,65087370,chr2_65087327_65087419,TSMA_panel
chr2,65087381,65087382,chr2_65087327_65087419,TSMA_panel
chr2,65087402,65087403,chr2_65087327_65087419,TSMA_panel
chr2,65087411,65087412,chr2_65087327_65087419,TSMA_panel
chr2,65087419,65087420,chr2_65087327_65087419,TSMA_panel
chr2,74642571,74642572,chr2_74642569_74642656,TSMA_panel
chr2,74642575,74642576,chr2_74642569_74642656,TSMA_panel
chr2,74642595,74642596,chr2_74642569_74642656,TSMA_panel
chr2,74642638,74642639,chr2_74642569_74642656,TSMA_panel
chr2,74642641,74642642,chr2_74642569_74642656,TSMA_panel
chr2,74642656,74642657,chr2_74642569_74642656,TSMA_panel
chr2,85640740,85640741,chr2_85640738_85640840,TSMA_panel
chr2,85640744,85640745,chr2_85640738_85640840,TSMA_panel
chr2,85640762,85640763,chr2_85640738_85640840,TSMA_panel
chr2,85640768,85640769,chr2_85640738_85640840,TSMA_panel
chr2,85640810,85640811,chr2_85640738_85640840,TSMA_panel
chr2,85640813,85640814,chr2_85640738_85640840,TSMA_panel
chr2,85640840,85640841,chr2_85640738_85640840,TSMA_panel
chr20,17840283,17840284,chr20_17840281_17840350,TSMA_panel
chr20,17840297,17840298,chr20_17840281_17840350,TSMA_panel
chr20,17840306,17840307,chr20_17840281_17840350,TSMA_panel
chr20,17840311,17840312,chr20_17840281_17840350,TSMA_panel
chr20,17840313,17840314,chr20_17840281_17840350,TSMA_panel
chr20,17840335,17840336,chr20_17840281_17840350,TSMA_panel
chr20,17840350,17840351,chr20_17840281_17840350,TSMA_panel
chr20,21499083,21499084,chr20_21499081_21499168,TSMA_panel
chr20,21499107,21499108,chr20_21499081_21499168,TSMA_panel
chr20,21499112,21499113,chr20_21499081_21499168,TSMA_panel
chr20,21499123,21499124,chr20_21499081_21499168,TSMA_panel
chr20,21499133,21499134,chr20_21499081_21499168,TSMA_panel
chr20,21499142,21499143,chr20_21499081_21499168,TSMA_panel
chr20,21499146,21499147,chr20_21499081_21499168,TSMA_panel
chr20,21499148,21499149,chr20_21499081_21499168,TSMA_panel
chr20,21499165,21499166,chr20_21499081_21499168,TSMA_panel
chr20,21499168,21499169,chr20_21499081_21499168,TSMA_panel
chr20,21504297,21504298,chr20_21504295_21504367,TSMA_panel
chr20,21504344,21504345,chr20_21504295_21504367,TSMA_panel
chr20,21504348,21504349,chr20_21504295_21504367,TSMA_panel
chr20,21504355,21504356,chr20_21504295_21504367,TSMA_panel
chr20,21504367,21504368,chr20_21504295_21504367,TSMA_panel
chr20,22549030,22549031,chr20_22549028_22549124,TSMA_panel
chr20,22549042,22549043,chr20_22549028_22549124,TSMA_panel
chr20,22549046,22549047,chr20_22549028_22549124,TSMA_panel
chr20,22549059,22549060,chr20_22549028_22549124,TSMA_panel
chr20,22549061,22549062,chr20_22549028_22549124,TSMA_panel
chr20,22549071,22549072,chr20_22549028_22549124,TSMA_panel
chr20,22549081,22549082,chr20_22549028_22549124,TSMA_panel
chr20,22549085,22549086,chr20_22549028_22549124,TSMA_panel
chr20,22549091,22549092,chr20_22549028_22549124,TSMA_panel
chr20,22549124,22549125,chr20_22549028_22549124,TSMA_panel
chr20,22549136,22549137,chr20_22549134_22549219,TSMA_panel
chr20,22549142,22549143,chr20_22549134_22549219,TSMA_panel
chr20,22549150,22549151,chr20_22549134_22549219,TSMA_panel
chr20,22549162,22549163,chr20_22549134_22549219,TSMA_panel
chr20,22549194,22549195,chr20_22549134_22549219,TSMA_panel
chr20,22549213,22549214,chr20_22549134_22549219,TSMA_panel
chr20,22549219,22549220,chr20_22549134_22549219,TSMA_panel
chr20,22549679,22549680,chr20_22549677_22549779,TSMA_panel
chr20,22549688,22549689,chr20_22549677_22549779,TSMA_panel
chr20,22549690,22549691,chr20_22549677_22549779,TSMA_panel
chr20,22549699,22549700,chr20_22549677_22549779,TSMA_panel
chr20,22549709,22549710,chr20_22549677_22549779,TSMA_panel
chr20,22549719,22549720,chr20_22549677_22549779,TSMA_panel
chr20,22549767,22549768,chr20_22549677_22549779,TSMA_panel
chr20,22549779,22549780,chr20_22549677_22549779,TSMA_panel
chr20,22560128,22560129,chr20_22560126_22560217,TSMA_panel
chr20,22560145,22560146,chr20_22560126_22560217,TSMA_panel
chr20,22560156,22560157,chr20_22560126_22560217,TSMA_panel
chr20,22560162,22560163,chr20_22560126_22560217,TSMA_panel
chr20,22560183,22560184,chr20_22560126_22560217,TSMA_panel
chr20,22560185,22560186,chr20_22560126_22560217,TSMA_panel
chr20,22560214,22560215,chr20_22560126_22560217,TSMA_panel
chr20,22560217,22560218,chr20_22560126_22560217,TSMA_panel
chr20,25529699,25529700,chr20_25529697_25529799,TSMA_panel
chr20,25529708,25529709,chr20_25529697_25529799,TSMA_panel
chr20,25529749,25529750,chr20_25529697_25529799,TSMA_panel
chr20,25529758,25529759,chr20_25529697_25529799,TSMA_panel
chr20,25529799,25529800,chr20_25529697_25529799,TSMA_panel
chr20,26189377,26189378,chr20_26189375_26189474,TSMA_panel
chr20,26189385,26189386,chr20_26189375_26189474,TSMA_panel
chr20,26189388,26189389,chr20_26189375_26189474,TSMA_panel
chr20,26189421,26189422,chr20_26189375_26189474,TSMA_panel
chr20,26189426,26189427,chr20_26189375_26189474,TSMA_panel
chr20,26189437,26189438,chr20_26189375_26189474,TSMA_panel
chr20,26189448,26189449,chr20_26189375_26189474,TSMA_panel
chr20,26189466,26189467,chr20_26189375_26189474,TSMA_panel
chr20,26189474,26189475,chr20_26189375_26189474,TSMA_panel
chr20,2785520,2785521,chr20_2785518_2785603,TSMA_panel
chr20,2785525,2785526,chr20_2785518_2785603,TSMA_panel
chr20,2785550,2785551,chr20_2785518_2785603,TSMA_panel
chr20,2785592,2785593,chr20_2785518_2785603,TSMA_panel
chr20,2785597,2785598,chr20_2785518_2785603,TSMA_panel
chr20,2785600,2785601,chr20_2785518_2785603,TSMA_panel
chr20,2785603,2785604,chr20_2785518_2785603,TSMA_panel
chr20,29611757,29611758,chr20_29611755_29611852,TSMA_panel
chr20,29611765,29611766,chr20_29611755_29611852,TSMA_panel
chr20,29611785,29611786,chr20_29611755_29611852,TSMA_panel
chr20,29611796,29611797,chr20_29611755_29611852,TSMA_panel
chr20,29611810,29611811,chr20_29611755_29611852,TSMA_panel
chr20,29611813,29611814,chr20_29611755_29611852,TSMA_panel
chr20,29611829,29611830,chr20_29611755_29611852,TSMA_panel
chr20,29611834,29611835,chr20_29611755_29611852,TSMA_panel
chr20,29611852,29611853,chr20_29611755_29611852,TSMA_panel
chr20,3148742,3148743,chr20_3148740_3148838,TSMA_panel
chr20,3148745,3148746,chr20_3148740_3148838,TSMA_panel
chr20,3148770,3148771,chr20_3148740_3148838,TSMA_panel
chr20,3148778,3148779,chr20_3148740_3148838,TSMA_panel
chr20,3148785,3148786,chr20_3148740_3148838,TSMA_panel
chr20,3148787,3148788,chr20_3148740_3148838,TSMA_panel
chr20,3148834,3148835,chr20_3148740_3148838,TSMA_panel
chr20,3148838,3148839,chr20_3148740_3148838,TSMA_panel
chr20,3148953,3148954,chr20_3148951_3149052,TSMA_panel
chr20,3148974,3148975,chr20_3148951_3149052,TSMA_panel
chr20,3149014,3149015,chr20_3148951_3149052,TSMA_panel
chr20,3149026,3149027,chr20_3148951_3149052,TSMA_panel
chr20,3149028,3149029,chr20_3148951_3149052,TSMA_panel
chr20,3149045,3149046,chr20_3148951_3149052,TSMA_panel
chr20,3149052,3149053,chr20_3148951_3149052,TSMA_panel
chr20,34205199,34205200,chr20_34205197_34205268,TSMA_panel
chr20,34205213,34205214,chr20_34205197_34205268,TSMA_panel
chr20,34205238,34205239,chr20_34205197_34205268,TSMA_panel
chr20,34205245,34205246,chr20_34205197_34205268,TSMA_panel
chr20,34205256,34205257,chr20_34205197_34205268,TSMA_panel
chr20,34205268,34205269,chr20_34205197_34205268,TSMA_panel
chr20,34894964,34894965,chr20_34894962_34895057,TSMA_panel
chr20,34894971,34894972,chr20_34894962_34895057,TSMA_panel
chr20,34894974,34894975,chr20_34894962_34895057,TSMA_panel
chr20,34894989,34894990,chr20_34894962_34895057,TSMA_panel
chr20,34895025,34895026,chr20_34894962_34895057,TSMA_panel
chr20,34895045,34895046,chr20_34894962_34895057,TSMA_panel
chr20,34895047,34895048,chr20_34894962_34895057,TSMA_panel
chr20,34895057,34895058,chr20_34894962_34895057,TSMA_panel
chr20,36619159,36619160,chr20_36619157_36619258,TSMA_panel
chr20,36619167,36619168,chr20_36619157_36619258,TSMA_panel
chr20,36619177,36619178,chr20_36619157_36619258,TSMA_panel
chr20,36619188,36619189,chr20_36619157_36619258,TSMA_panel
chr20,36619215,36619216,chr20_36619157_36619258,TSMA_panel
chr20,36619242,36619243,chr20_36619157_36619258,TSMA_panel
chr20,36619258,36619259,chr20_36619157_36619258,TSMA_panel
chr20,40469790,40469791,chr20_40469788_40469870,TSMA_panel
chr20,40469814,40469815,chr20_40469788_40469870,TSMA_panel
chr20,40469830,40469831,chr20_40469788_40469870,TSMA_panel
chr20,40469850,40469851,chr20_40469788_40469870,TSMA_panel
chr20,40469870,40469871,chr20_40469788_40469870,TSMA_panel
chr20,44746605,44746606,chr20_44746603_44746686,TSMA_panel
chr20,44746651,44746652,chr20_44746603_44746686,TSMA_panel
chr20,44746655,44746656,chr20_44746603_44746686,TSMA_panel
chr20,44746681,44746682,chr20_44746603_44746686,TSMA_panel
chr20,44746686,44746687,chr20_44746603_44746686,TSMA_panel
chr20,5484836,5484837,chr20_5484834_5484917,TSMA_panel
chr20,5484846,5484847,chr20_5484834_5484917,TSMA_panel
chr20,5484883,5484884,chr20_5484834_5484917,TSMA_panel
chr20,5484893,5484894,chr20_5484834_5484917,TSMA_panel
chr20,5484917,5484918,chr20_5484834_5484917,TSMA_panel
chr20,5485071,5485072,chr20_5485069_5485171,TSMA_panel
chr20,5485090,5485091,chr20_5485069_5485171,TSMA_panel
chr20,5485121,5485122,chr20_5485069_5485171,TSMA_panel
chr20,5485144,5485145,chr20_5485069_5485171,TSMA_panel
chr20,5485152,5485153,chr20_5485069_5485171,TSMA_panel
chr20,5485171,5485172,chr20_5485069_5485171,TSMA_panel
chr20,55205817,55205818,chr20_55205815_55205915,TSMA_panel
chr20,55205819,55205820,chr20_55205815_55205915,TSMA_panel
chr20,55205843,55205844,chr20_55205815_55205915,TSMA_panel
chr20,55205852,55205853,chr20_55205815_55205915,TSMA_panel
chr20,55205861,55205862,chr20_55205815_55205915,TSMA_panel
chr20,55205877,55205878,chr20_55205815_55205915,TSMA_panel
chr20,55205881,55205882,chr20_55205815_55205915,TSMA_panel
chr20,55205885,55205886,chr20_55205815_55205915,TSMA_panel
chr20,55205894,55205895,chr20_55205815_55205915,TSMA_panel
chr20,55205899,55205900,chr20_55205815_55205915,TSMA_panel
chr20,55205915,55205916,chr20_55205815_55205915,TSMA_panel
chr20,61629283,61629284,chr20_61629281_61629352,TSMA_panel
chr20,61629286,61629287,chr20_61629281_61629352,TSMA_panel
chr20,61629288,61629289,chr20_61629281_61629352,TSMA_panel
chr20,61629303,61629304,chr20_61629281_61629352,TSMA_panel
chr20,61629312,61629313,chr20_61629281_61629352,TSMA_panel
chr20,61629339,61629340,chr20_61629281_61629352,TSMA_panel
chr20,61629352,61629353,chr20_61629281_61629352,TSMA_panel
chr21,14565159,14565160,chr21_14565157_14565178,TSMA_panel
chr21,14565168,14565169,chr21_14565157_14565178,TSMA_panel
chr21,14565170,14565171,chr21_14565157_14565178,TSMA_panel
chr21,14565174,14565175,chr21_14565157_14565178,TSMA_panel
chr21,14565178,14565179,chr21_14565157_14565178,TSMA_panel
chr21,22370075,22370076,chr21_22370073_22370158,TSMA_panel
chr21,22370077,22370078,chr21_22370073_22370158,TSMA_panel
chr21,22370107,22370108,chr21_22370073_22370158,TSMA_panel
chr21,22370130,22370131,chr21_22370073_22370158,TSMA_panel
chr21,22370158,22370159,chr21_22370073_22370158,TSMA_panel
chr21,30744900,30744901,chr21_30744898_30744991,TSMA_panel
chr21,30744921,30744922,chr21_30744898_30744991,TSMA_panel
chr21,30744972,30744973,chr21_30744898_30744991,TSMA_panel
chr21,30744985,30744986,chr21_30744898_30744991,TSMA_panel
chr21,30744991,30744992,chr21_30744898_30744991,TSMA_panel
chr21,36420154,36420155,chr21_36420152_36420252,TSMA_panel
chr21,36420161,36420162,chr21_36420152_36420252,TSMA_panel
chr21,36420164,36420165,chr21_36420152_36420252,TSMA_panel
chr21,36420170,36420171,chr21_36420152_36420252,TSMA_panel
chr21,36420236,36420237,chr21_36420152_36420252,TSMA_panel
chr21,36420252,36420253,chr21_36420152_36420252,TSMA_panel
chr21,38064669,38064670,chr21_38064667_38064747,TSMA_panel
chr21,38064699,38064700,chr21_38064667_38064747,TSMA_panel
chr21,38064715,38064716,chr21_38064667_38064747,TSMA_panel
chr21,38064730,38064731,chr21_38064667_38064747,TSMA_panel
chr21,38064747,38064748,chr21_38064667_38064747,TSMA_panel
chr21,44597270,44597271,chr21_44597268_44597364,TSMA_panel
chr21,44597282,44597283,chr21_44597268_44597364,TSMA_panel
chr21,44597284,44597285,chr21_44597268_44597364,TSMA_panel
chr21,44597294,44597295,chr21_44597268_44597364,TSMA_panel
chr21,44597304,44597305,chr21_44597268_44597364,TSMA_panel
chr21,44597311,44597312,chr21_44597268_44597364,TSMA_panel
chr21,44597359,44597360,chr21_44597268_44597364,TSMA_panel
chr21,44597364,44597365,chr21_44597268_44597364,TSMA_panel
chr21,45160998,45160999,chr21_45160996_45161092,TSMA_panel
chr21,45161005,45161006,chr21_45160996_45161092,TSMA_panel
chr21,45161034,45161035,chr21_45160996_45161092,TSMA_panel
chr21,45161043,45161044,chr21_45160996_45161092,TSMA_panel
chr21,45161045,45161046,chr21_45160996_45161092,TSMA_panel
chr21,45161055,45161056,chr21_45160996_45161092,TSMA_panel
chr21,45161057,45161058,chr21_45160996_45161092,TSMA_panel
chr21,45161066,45161067,chr21_45160996_45161092,TSMA_panel
chr21,45161068,45161069,chr21_45160996_45161092,TSMA_panel
chr21,45161078,45161079,chr21_45160996_45161092,TSMA_panel
chr21,45161080,45161081,chr21_45160996_45161092,TSMA_panel
chr21,45161090,45161091,chr21_45160996_45161092,TSMA_panel
chr21,45161092,45161093,chr21_45160996_45161092,TSMA_panel
chr21,45313629,45313630,chr21_45313627_45313695,TSMA_panel
chr21,45313633,45313634,chr21_45313627_45313695,TSMA_panel
chr21,45313637,45313638,chr21_45313627_45313695,TSMA_panel
chr21,45313657,45313658,chr21_45313627_45313695,TSMA_panel
chr21,45313695,45313696,chr21_45313627_45313695,TSMA_panel
chr21,45789786,45789787,chr21_45789784_45789875,TSMA_panel
chr21,45789793,45789794,chr21_45789784_45789875,TSMA_panel
chr21,45789815,45789816,chr21_45789784_45789875,TSMA_panel
chr21,45789824,45789825,chr21_45789784_45789875,TSMA_panel
chr21,45789844,45789845,chr21_45789784_45789875,TSMA_panel
chr21,45789853,45789854,chr21_45789784_45789875,TSMA_panel
chr21,45789867,45789868,chr21_45789784_45789875,TSMA_panel
chr21,45789875,45789876,chr21_45789784_45789875,TSMA_panel
chr22,24819482,24819483,chr22_24819480_24819577,TSMA_panel
chr22,24819498,24819499,chr22_24819480_24819577,TSMA_panel
chr22,24819538,24819539,chr22_24819480_24819577,TSMA_panel
chr22,24819543,24819544,chr22_24819480_24819577,TSMA_panel
chr22,24819555,24819556,chr22_24819480_24819577,TSMA_panel
chr22,24819577,24819578,chr22_24819480_24819577,TSMA_panel
chr22,37594344,37594345,chr22_37594342_37594441,TSMA_panel
chr22,37594354,37594355,chr22_37594342_37594441,TSMA_panel
chr22,37594364,37594365,chr22_37594342_37594441,TSMA_panel
chr22,37594383,37594384,chr22_37594342_37594441,TSMA_panel
chr22,37594441,37594442,chr22_37594342_37594441,TSMA_panel
chr22,41613683,41613684,chr22_41613681_41613777,TSMA_panel
chr22,41613692,41613693,chr22_41613681_41613777,TSMA_panel
chr22,41613712,41613713,chr22_41613681_41613777,TSMA_panel
chr22,41613730,41613731,chr22_41613681_41613777,TSMA_panel
chr22,41613777,41613778,chr22_41613681_41613777,TSMA_panel
chr22,46371649,46371650,chr22_46371647_46371748,TSMA_panel
chr22,46371657,46371658,chr22_46371647_46371748,TSMA_panel
chr22,46371664,46371665,chr22_46371647_46371748,TSMA_panel
chr22,46371666,46371667,chr22_46371647_46371748,TSMA_panel
chr22,46371678,46371679,chr22_46371647_46371748,TSMA_panel
chr22,46371682,46371683,chr22_46371647_46371748,TSMA_panel
chr22,46371689,46371690,chr22_46371647_46371748,TSMA_panel
chr22,46371698,46371699,chr22_46371647_46371748,TSMA_panel
chr22,46371708,46371709,chr22_46371647_46371748,TSMA_panel
chr22,46371721,46371722,chr22_46371647_46371748,TSMA_panel
chr22,46371726,46371727,chr22_46371647_46371748,TSMA_panel
chr22,46371729,46371730,chr22_46371647_46371748,TSMA_panel
chr22,46371748,46371749,chr22_46371647_46371748,TSMA_panel
chr22,46732465,46732466,chr22_46732463_46732560,TSMA_panel
chr22,46732481,46732482,chr22_46732463_46732560,TSMA_panel
chr22,46732499,46732500,chr22_46732463_46732560,TSMA_panel
chr22,46732545,46732546,chr22_46732463_46732560,TSMA_panel
chr22,46732560,46732561,chr22_46732463_46732560,TSMA_panel
chr22,46934838,46934839,chr22_46934836_46934902,TSMA_panel
chr22,46934855,46934856,chr22_46934836_46934902,TSMA_panel
chr22,46934860,46934861,chr22_46934836_46934902,TSMA_panel
chr22,46934884,46934885,chr22_46934836_46934902,TSMA_panel
chr22,46934902,46934903,chr22_46934836_46934902,TSMA_panel
chr22,50228419,50228420,chr22_50228417_50228514,TSMA_panel
chr22,50228474,50228475,chr22_50228417_50228514,TSMA_panel
chr22,50228482,50228483,chr22_50228417_50228514,TSMA_panel
chr22,50228512,50228513,chr22_50228417_50228514,TSMA_panel
chr22,50228514,50228515,chr22_50228417_50228514,TSMA_panel
chr3,10512885,10512886,chr3_10512883_10512964,TSMA_panel
chr3,10512887,10512888,chr3_10512883_10512964,TSMA_panel
chr3,10512889,10512890,chr3_10512883_10512964,TSMA_panel
chr3,10512903,10512904,chr3_10512883_10512964,TSMA_panel
